n_e(s,d) n_t(s) n_r(s) n elt_1 elt_2
0.000000 0.000000 0.000000 5 2 4
0.363636 0.000000 0.000000 5 2 5
0.363636 0.000000 0.000000 5 3 4
0.727273 0.000000 0.000000 5 3 5
0.363636 0.000000 0.000000 5 4 5
0.000000 0.000000 0.000000 5 1 2
0.373134 0.000000 0.000000 5 1 3
0.746269 0.000000 0.000000 5 1 4
0.746269 1.000000 0.000000 5 1 5
0.000000 0.000000 0.000000 5 2 3
0.000000 0.000000 0.000000 5 2 4
1.090909 0.000000 0.000000 5 2 5
0.363636 0.000000 0.000000 5 3 4
0.727273 0.000000 0.000000 5 3 5
0.363636 0.000000 0.000000 5 4 5
0.000000 0.000000 0.000000 5 1 2
0.373134 0.000000 0.000000 5 1 3
0.000000 0.000000 0.000000 5 1 4
1.119403 1.000000 0.000000 5 1 5
0.727273 0.000000 0.000000 5 2 3
0.000000 0.000000 0.000000 5 2 4
0.363636 0.000000 0.000000 5 2 5
4.000000 0.000000 0.000000 5 3 4
1.090909 0.000000 0.000000 5 3 5
0.000000 0.000000 0.000000 5 4 5
0.000000 0.000000 0.000000 5 1 2
0.000000 0.000000 0.000000 5 1 3
0.000000 0.000000 0.000000 5 1 4
0.373134 1.000000 0.000000 5 1 5
0.000000 0.000000 0.000000 5 2 3
0.000000 0.000000 0.000000 5 2 4
1.454545 0.000000 0.000000 5 2 5
0.363636 0.000000 0.000000 5 3 4
1.454545 0.000000 0.000000 5 3 5
0.363636 0.000000 0.000000 5 4 5
0.000000 0.000000 0.000000 5 1 2
1.119403 0.000000 0.000000 5 1 3
0.746269 0.000000 0.000000 5 1 4
0.373134 1.000000 0.000000 5 1 5
0.000000 0.000000 0.000000 5 2 3
0.000000 0.000000 0.000000 5 2 4
0.000000 0.000000 0.000000 5 2 5
0.363636 0.000000 0.000000 5 3 4
0.727273 0.000000 0.000000 5 3 5
0.363636 0.000000 0.000000 5 4 5
0.000000 0.000000 0.000000 5 1 2
0.746269 0.000000 0.000000 5 1 3
0.000000 0.000000 0.000000 5 1 4
0.373134 1.000000 0.000000 5 1 5
0.000000 0.000000 0.000000 5 2 3
0.363636 0.000000 0.000000 5 2 4
0.363636 0.000000 0.000000 5 2 5
0.727273 0.000000 0.000000 5 3 4
0.727273 0.000000 0.000000 5 3 5
0.363636 0.000000 0.000000 5 4 5
0.000000 0.000000 0.000000 5 1 2
0.373134 0.000000 0.000000 5 1 3
0.000000 0.000000 0.000000 5 1 4
0.373134 1.000000 0.000000 5 1 5
0.727273 0.000000 0.000000 5 2 3
0.000000 0.000000 0.000000 5 2 4
0.363636 0.000000 0.000000 5 2 5
0.363636 0.000000 0.000000 5 3 4
0.727273 0.000000 0.000000 5 3 5
0.727273 0.000000 0.000000 5 4 5
0.000000 0.000000 0.000000 5 1 2
1.119403 0.000000 0.000000 5 1 3
0.373134 0.000000 0.000000 5 1 4
0.373134 1.000000 0.000000 5 1 5
0.000000 0.000000 0.000000 5 2 3
0.363636 0.000000 0.000000 5 2 4
0.000000 0.000000 0.000000 5 2 5
2.181818 0.000000 0.000000 5 3 4
0.727273 0.000000 0.000000 5 3 5
0.727273 0.000000 0.000000 5 4 5
0.000000 0.000000 0.000000 5 1 2
1.119403 0.000000 0.000000 5 1 3
0.000000 0.000000 0.000000 5 1 4
0.373134 1.000000 0.000000 5 1 5
0.363636 0.000000 0.000000 5 2 3
0.000000 0.000000 0.000000 5 2 4
0.363636 0.000000 0.000000 5 2 5
1.090909 0.000000 0.000000 5 3 4
2.181818 0.000000 0.000000 5 3 5
0.363636 0.000000 0.000000 5 4 5
0.000000 0.000000 0.000000 5 1 2
0.000000 0.000000 0.000000 5 1 3
0.373134 0.000000 0.000000 5 1 4
0.373134 1.000000 0.000000 5 1 5
0.000000 0.000000 0.000000 5 2 3
0.363636 0.000000 0.000000 5 2 4
0.363636 0.000000 0.000000 5 2 5
0.363636 0.000000 0.000000 5 3 4
1.090909 0.000000 0.000000 5 3 5
0.727273 0.000000 0.000000 5 4 5
0.000000 0.000000 0.000000 5 1 2
2.238806 0.000000 0.000000 5 1 3
0.373134 0.000000 0.000000 5 1 4
0.373134 1.000000 0.000000 5 1 5
0.363636 0.000000 0.000000 5 2 3
0.727273 0.000000 0.000000 5 2 4
0.727273 0.000000 0.000000 5 2 5
1.090909 0.000000 0.000000 5 3 4
0.727273 0.000000 0.000000 5 3 5
0.000000 0.000000 0.000000 5 4 5
0.000000 0.000000 0.000000 5 1 2
0.373134 0.000000 0.000000 5 1 3
0.000000 0.000000 0.000000 5 1 4
0.373134 1.000000 0.000000 5 1 5
0.000000 0.000000 0.000000 5 2 3
0.000000 0.000000 0.000000 5 2 4
0.363636 0.000000 0.000000 5 2 5
1.454545 0.000000 0.000000 5 3 4
1.090909 0.000000 0.000000 5 3 5
0.000000 0.000000 0.000000 5 4 5
0.000000 0.000000 0.000000 5 1 2
0.373134 0.000000 0.000000 5 1 3
0.000000 0.000000 0.000000 5 1 4
0.373134 1.000000 0.000000 5 1 5
0.363636 0.000000 0.000000 5 2 3
0.000000 0.000000 0.000000 5 2 4
0.363636 0.000000 0.000000 5 2 5
0.363636 0.000000 0.000000 5 3 4
1.090909 0.000000 0.000000 5 3 5
0.727273 0.000000 0.000000 5 4 5
0.746269 0.000000 0.000000 5 1 2
0.373134 0.000000 0.000000 5 1 3
0.000000 0.000000 0.000000 5 1 4
0.373134 1.000000 0.000000 5 1 5
0.363636 0.000000 0.000000 5 2 3
0.363636 0.000000 0.000000 5 2 4
0.363636 0.000000 0.000000 5 2 5
0.363636 0.000000 0.000000 5 3 4
0.727273 0.000000 0.000000 5 3 5
0.363636 0.000000 0.000000 5 4 5
0.000000 0.000000 0.000000 5 1 2
0.000000 0.000000 0.000000 5 1 3
1.492537 0.000000 0.000000 5 1 4
0.746269 1.000000 0.000000 5 1 5
0.000000 0.000000 0.000000 5 2 3
0.000000 0.000000 0.000000 5 2 4
0.363636 0.000000 0.000000 5 2 5
1.818182 0.000000 0.000000 5 3 4
1.090909 0.000000 0.000000 5 3 5
0.363636 0.000000 0.000000 5 4 5
0.000000 0.000000 0.000000 5 1 2
0.373134 0.000000 0.000000 5 1 3
0.000000 0.000000 0.000000 5 1 4
0.373134 1.000000 0.000000 5 1 5
0.727273 0.000000 0.000000 5 2 3
0.727273 0.000000 0.000000 5 2 4
0.000000 0.000000 0.000000 5 2 5
0.363636 0.000000 0.000000 5 3 4
1.454545 0.000000 0.000000 5 3 5
0.000000 0.000000 0.000000 5 4 5
1.492537 0.000000 0.000000 5 1 2
0.373134 0.000000 0.000000 5 1 3
0.000000 0.000000 0.000000 5 1 4
0.373134 1.000000 0.000000 5 1 5
0.000000 0.000000 0.000000 5 2 3
0.000000 0.000000 0.000000 5 2 4
0.000000 0.000000 0.000000 5 2 5
0.363636 0.000000 0.000000 5 3 4
0.727273 0.000000 0.000000 5 3 5
0.727273 0.000000 0.000000 5 4 5
1.492537 0.000000 0.000000 5 1 2
0.373134 0.000000 0.000000 5 1 3
0.000000 0.000000 0.000000 5 1 4
0.373134 1.000000 0.000000 5 1 5
0.000000 0.000000 0.000000 5 2 3
0.363636 0.000000 0.000000 5 2 4
0.363636 0.000000 0.000000 5 2 5
0.363636 0.000000 0.000000 5 3 4
0.727273 0.000000 0.000000 5 3 5
0.363636 0.000000 0.000000 5 4 5
0.373134 0.000000 0.000000 5 1 2
0.000000 0.000000 0.000000 5 1 3
0.000000 0.000000 0.000000 5 1 4
0.746269 1.000000 0.000000 5 1 5
0.363636 0.000000 0.000000 5 2 3
0.363636 0.000000 0.000000 5 2 4
0.727273 0.000000 0.000000 5 2 5
0.363636 0.000000 0.000000 5 3 4
1.090909 0.000000 0.000000 5 3 5
0.727273 0.000000 0.000000 5 4 5
0.000000 0.000000 0.000000 5 1 2
1.119403 0.000000 0.000000 5 1 3
0.373134 0.000000 0.000000 5 1 4
0.373134 1.000000 0.000000 5 1 5
0.727273 0.000000 0.000000 5 2 3
0.727273 0.000000 0.000000 5 2 4
0.363636 0.000000 0.000000 5 2 5
0.363636 0.000000 0.000000 5 3 4
1.090909 0.000000 0.000000 5 3 5
0.727273 0.000000 0.000000 5 4 5
0.000000 0.000000 0.000000 5 1 2
0.373134 0.000000 0.000000 5 1 3
0.746269 0.000000 0.000000 5 1 4
0.373134 1.000000 0.000000 5 1 5
0.000000 0.000000 0.000000 5 2 3
0.000000 0.000000 0.000000 5 2 4
0.000000 0.000000 0.000000 5 2 5
0.363636 0.000000 0.000000 5 3 4
1.090909 0.000000 0.000000 5 3 5
0.000000 0.000000 0.000000 5 4 5
0.000000 0.000000 0.000000 5 1 2
0.000000 0.000000 0.000000 5 1 3
0.000000 0.000000 0.000000 5 1 4
0.373134 1.000000 0.000000 5 1 5
0.000000 0.000000 0.000000 5 2 3
0.000000 0.000000 0.000000 5 2 4
0.000000 0.000000 0.000000 5 2 5
0.363636 0.000000 0.000000 5 3 4
0.727273 0.000000 0.000000 5 3 5
0.727273 0.000000 0.000000 5 4 5
0.000000 0.000000 0.000000 5 1 2
0.746269 0.000000 0.000000 5 1 3
0.373134 0.000000 0.000000 5 1 4
0.373134 1.000000 0.000000 5 1 5
0.363636 0.000000 0.000000 5 2 3
0.363636 0.000000 0.000000 5 2 4
0.727273 0.000000 0.000000 5 2 5
0.363636 0.000000 0.000000 5 3 4
0.727273 0.000000 0.000000 5 3 5
1.090909 0.000000 0.000000 5 4 5
0.000000 0.000000 0.000000 5 1 2
0.373134 0.000000 0.000000 5 1 3
0.373134 0.000000 0.000000 5 1 4
0.373134 1.000000 0.000000 5 1 5
0.000000 0.000000 0.000000 5 2 3
0.000000 0.000000 0.000000 5 2 4
0.000000 0.000000 0.000000 5 2 5
0.363636 0.000000 0.000000 5 3 4
1.454545 0.000000 0.000000 5 3 5
0.363636 0.000000 0.000000 5 4 5
0.746269 0.000000 0.000000 5 1 2
0.373134 0.000000 0.000000 5 1 3
0.000000 0.000000 0.000000 5 1 4
0.373134 1.000000 0.000000 5 1 5
0.000000 0.000000 0.000000 5 2 3
1.454545 0.000000 0.000000 5 2 4
0.363636 0.000000 0.000000 5 2 5
0.363636 0.000000 0.000000 5 3 4
0.727273 0.000000 0.000000 5 3 5
0.363636 0.000000 0.000000 5 4 5
0.746269 0.000000 0.000000 5 1 2
0.000000 0.000000 0.000000 5 1 3
0.000000 0.000000 0.000000 5 1 4
0.373134 1.000000 0.000000 5 1 5
0.000000 0.000000 0.000000 5 2 3
0.000000 0.000000 0.000000 5 2 4
0.000000 0.000000 0.000000 5 2 5
1.090909 0.000000 0.000000 5 3 4
0.727273 0.000000 0.000000 5 3 5
0.363636 0.000000 0.000000 5 4 5
0.000000 0.000000 0.000000 5 1 2
0.000000 0.000000 0.000000 5 1 3
0.000000 0.000000 0.000000 5 1 4
0.373134 1.000000 0.000000 5 1 5
0.000000 0.000000 0.000000 5 2 3
0.727273 0.000000 0.000000 5 2 4
0.363636 0.000000 0.000000 5 2 5
0.363636 0.000000 0.000000 5 3 4
0.727273 0.000000 0.000000 5 3 5
0.363636 0.000000 0.000000 5 4 5
1.492537 0.000000 0.000000 5 1 2
0.373134 0.000000 0.000000 5 1 3
0.000000 0.000000 0.000000 5 1 4
0.373134 1.000000 0.000000 5 1 5
0.363636 0.000000 0.000000 5 2 3
0.363636 0.000000 0.000000 5 2 4
0.363636 0.000000 0.000000 5 2 5
0.727273 0.000000 0.000000 5 3 4
0.727273 0.000000 0.000000 5 3 5
0.000000 0.000000 0.000000 5 4 5
0.373134 0.000000 0.000000 5 1 2
0.373134 0.000000 0.000000 5 1 3
0.000000 0.000000 0.000000 5 1 4
0.373134 1.000000 0.000000 5 1 5
0.363636 0.000000 0.000000 5 2 3
0.363636 0.000000 0.000000 5 2 4
0.000000 0.000000 0.000000 5 2 5
0.363636 0.000000 0.000000 5 3 4
1.818182 0.000000 0.000000 5 3 5
0.727273 0.000000 0.000000 5 4 5
0.746269 0.000000 0.000000 5 1 2
0.000000 0.000000 0.000000 5 1 3
0.000000 0.000000 0.000000 5 1 4
0.373134 1.000000 0.000000 5 1 5
0.363636 0.000000 0.000000 5 2 3
0.363636 0.000000 0.000000 5 2 4
0.000000 0.000000 0.000000 5 2 5
0.363636 0.000000 0.000000 5 3 4
1.454545 0.000000 0.000000 5 3 5
0.363636 0.000000 0.000000 5 4 5
0.000000 0.000000 0.000000 5 1 2
1.119403 0.000000 0.000000 5 1 3
0.000000 0.000000 0.000000 5 1 4
0.373134 1.000000 0.000000 5 1 5
0.000000 0.000000 0.000000 5 2 3
0.000000 0.000000 0.000000 5 2 4
0.363636 0.000000 0.000000 5 2 5
1.818182 0.000000 0.000000 5 3 4
0.727273 0.000000 0.000000 5 3 5
0.000000 0.000000 0.000000 5 4 5
0.373134 0.000000 0.000000 5 1 2
0.746269 0.000000 0.000000 5 1 3
0.000000 0.000000 0.000000 5 1 4
0.373134 1.000000 0.000000 5 1 5
0.000000 0.000000 0.000000 5 2 3
0.363636 0.000000 0.000000 5 2 4
0.727273 0.000000 0.000000 5 2 5
0.363636 0.000000 0.000000 5 3 4
0.727273 0.000000 0.000000 5 3 5
1.090909 0.000000 0.000000 5 4 5
0.000000 0.000000 0.000000 5 1 2
0.000000 0.000000 0.000000 5 1 3
0.373134 0.000000 0.000000 5 1 4
0.373134 1.000000 0.000000 5 1 5
0.363636 0.000000 0.000000 5 2 3
0.363636 0.000000 0.000000 5 2 4
0.000000 0.000000 0.000000 5 2 5
0.363636 0.000000 0.000000 5 3 4
0.727273 0.000000 0.000000 5 3 5
0.727273 0.000000 0.000000 5 4 5
0.000000 0.000000 0.000000 5 1 2
0.000000 0.000000 0.000000 5 1 3
0.000000 0.000000 0.000000 5 1 4
0.373134 1.000000 0.000000 5 1 5
0.000000 0.000000 0.000000 5 2 3
0.000000 0.000000 0.000000 5 2 4
0.000000 0.000000 0.000000 5 2 5
0.363636 0.000000 0.000000 5 3 4
0.727273 0.000000 0.000000 5 3 5
0.000000 0.000000 0.000000 5 4 5
0.000000 0.000000 0.000000 5 1 2
0.000000 0.000000 0.000000 5 1 3
0.000000 0.000000 0.000000 5 1 4
0.373134 1.000000 0.000000 5 1 5
0.000000 0.000000 0.000000 5 2 3
0.363636 0.000000 0.000000 5 2 4
0.000000 0.000000 0.000000 5 2 5
0.363636 0.000000 0.000000 5 3 4
0.727273 0.000000 0.000000 5 3 5
0.000000 0.000000 0.000000 5 4 5
0.000000 0.000000 0.000000 5 1 2
0.746269 0.000000 0.000000 5 1 3
0.000000 0.000000 0.000000 5 1 4
0.373134 1.000000 0.000000 5 1 5
0.000000 0.000000 0.000000 5 2 3
0.000000 0.000000 0.000000 5 2 4
0.000000 0.000000 0.000000 5 2 5
1.090909 0.000000 0.000000 5 3 4
1.090909 0.000000 0.000000 5 3 5
0.363636 0.000000 0.000000 5 4 5
0.000000 0.000000 0.000000 5 1 2
0.000000 0.000000 0.000000 5 1 3
0.000000 0.000000 0.000000 5 1 4
0.373134 1.000000 0.000000 5 1 5
0.363636 0.000000 0.000000 5 2 3
0.000000 0.000000 0.000000 5 2 4
0.727273 0.000000 0.000000 5 2 5
0.363636 0.000000 0.000000 5 3 4
1.090909 0.000000 0.000000 5 3 5
0.363636 0.000000 0.000000 5 4 5
0.000000 0.000000 0.000000 5 1 2
0.000000 0.000000 0.000000 5 1 3
0.000000 0.000000 0.000000 5 1 4
0.373134 1.000000 0.000000 5 1 5
0.000000 0.000000 0.000000 5 2 3
0.363636 0.000000 0.000000 5 2 4
0.000000 0.000000 0.000000 5 2 5
0.363636 0.000000 0.000000 5 3 4
1.090909 0.000000 0.000000 5 3 5
1.090909 0.000000 0.000000 5 4 5
0.000000 0.000000 0.000000 5 1 2
0.746269 0.000000 0.000000 5 1 3
0.000000 0.000000 0.000000 5 1 4
0.373134 1.000000 0.000000 5 1 5
0.000000 0.000000 0.000000 5 2 3
0.363636 0.000000 0.000000 5 2 4
0.000000 0.000000 0.000000 5 2 5
0.363636 0.000000 0.000000 5 3 4
0.727273 0.000000 0.000000 5 3 5
0.363636 0.000000 0.000000 5 4 5
0.000000 0.000000 0.000000 5 1 2
0.373134 0.000000 0.000000 5 1 3
0.373134 0.000000 0.000000 5 1 4
0.373134 1.000000 0.000000 5 1 5
0.363636 0.000000 0.000000 5 2 3
0.000000 0.000000 0.000000 5 2 4
0.000000 0.000000 0.000000 5 2 5
1.090909 0.000000 0.000000 5 3 4
0.727273 0.000000 0.000000 5 3 5
0.363636 0.000000 0.000000 5 4 5
0.000000 0.000000 0.000000 5 1 2
0.373134 0.000000 0.000000 5 1 3
0.000000 0.000000 0.000000 5 1 4
1.119403 1.000000 0.000000 5 1 5
1.090909 0.000000 0.000000 5 2 3
0.000000 0.000000 0.000000 5 2 4
0.363636 0.000000 0.000000 5 2 5
1.090909 0.000000 0.000000 5 3 4
0.727273 0.000000 0.000000 5 3 5
0.000000 0.000000 0.000000 5 4 5
0.000000 0.000000 0.000000 5 1 2
0.000000 0.000000 0.000000 5 1 3
0.000000 0.000000 0.000000 5 1 4
0.373134 1.000000 0.000000 5 1 5
0.363636 0.000000 0.000000 5 2 3
0.000000 0.000000 0.000000 5 2 4
0.363636 0.000000 0.000000 5 2 5
0.363636 0.000000 0.000000 5 3 4
0.727273 0.000000 0.000000 5 3 5
0.727273 0.000000 0.000000 5 4 5
0.000000 0.000000 0.000000 5 1 2
0.746269 0.000000 0.000000 5 1 3
0.000000 0.000000 0.000000 5 1 4
0.373134 1.000000 0.000000 5 1 5
0.000000 0.000000 0.000000 5 2 3
0.727273 0.000000 0.000000 5 2 4
0.363636 0.000000 0.000000 5 2 5
0.363636 0.000000 0.000000 5 3 4
1.090909 0.000000 0.000000 5 3 5
0.363636 0.000000 0.000000 5 4 5
0.000000 0.000000 0.000000 5 1 2
0.000000 0.000000 0.000000 5 1 3
0.746269 0.000000 0.000000 5 1 4
0.373134 1.000000 0.000000 5 1 5
0.000000 0.000000 0.000000 5 2 3
0.000000 0.000000 0.000000 5 2 4
0.363636 0.000000 0.000000 5 2 5
0.363636 0.000000 0.000000 5 3 4
0.727273 0.000000 0.000000 5 3 5
0.363636 0.000000 0.000000 5 4 5
0.000000 0.000000 0.000000 5 1 2
0.000000 0.000000 0.000000 5 1 3
0.373134 0.000000 0.000000 5 1 4
0.373134 1.000000 0.000000 5 1 5
0.363636 0.000000 0.000000 5 2 3
0.000000 0.000000 0.000000 5 2 4
0.000000 0.000000 0.000000 5 2 5
0.363636 0.000000 0.000000 5 3 4
0.727273 0.000000 0.000000 5 3 5
0.363636 0.000000 0.000000 5 4 5
0.000000 0.000000 0.000000 5 1 2
0.373134 0.000000 0.000000 5 1 3
0.000000 0.000000 0.000000 5 1 4
0.373134 1.000000 0.000000 5 1 5
0.363636 0.000000 0.000000 5 2 3
0.000000 0.000000 0.000000 5 2 4
0.000000 0.000000 0.000000 5 2 5
1.090909 0.000000 0.000000 5 3 4
0.727273 0.000000 0.000000 5 3 5
0.727273 0.000000 0.000000 5 4 5
0.373134 0.000000 0.000000 5 1 2
0.746269 0.000000 0.000000 5 1 3
0.000000 0.000000 0.000000 5 1 4
0.373134 1.000000 0.000000 5 1 5
0.363636 0.000000 0.000000 5 2 3
0.000000 0.000000 0.000000 5 2 4
0.363636 0.000000 0.000000 5 2 5
0.727273 0.000000 0.000000 5 3 4
1.090909 0.000000 0.000000 5 3 5
0.363636 0.000000 0.000000 5 4 5
0.000000 0.000000 0.000000 5 1 2
0.000000 0.000000 0.000000 5 1 3
0.373134 0.000000 0.000000 5 1 4
0.373134 1.000000 0.000000 5 1 5
0.000000 0.000000 0.000000 5 2 3
0.000000 0.000000 0.000000 5 2 4
0.363636 0.000000 0.000000 5 2 5
0.363636 0.000000 0.000000 5 3 4
0.727273 0.000000 0.000000 5 3 5
0.363636 0.000000 0.000000 5 4 5
0.000000 0.000000 0.000000 5 1 2
0.746269 0.000000 0.000000 5 1 3
0.746269 0.000000 0.000000 5 1 4
0.373134 1.000000 0.000000 5 1 5
0.000000 0.000000 0.000000 5 2 3
0.000000 0.000000 0.000000 5 2 4
0.000000 0.000000 0.000000 5 2 5
1.090909 0.000000 0.000000 5 3 4
0.727273 0.000000 0.000000 5 3 5
0.363636 0.000000 0.000000 5 4 5
0.000000 0.000000 0.000000 5 1 2
0.373134 0.000000 0.000000 5 1 3
0.373134 0.000000 0.000000 5 1 4
0.373134 1.000000 0.000000 5 1 5
0.000000 0.000000 0.000000 5 2 3
0.000000 0.000000 0.000000 5 2 4
0.000000 0.000000 0.000000 5 2 5
1.090909 0.000000 0.000000 5 3 4
1.090909 0.000000 0.000000 5 3 5
0.363636 0.000000 0.000000 5 4 5
0.000000 0.000000 0.000000 5 1 2
0.373134 0.000000 0.000000 5 1 3
0.000000 0.000000 0.000000 5 1 4
0.373134 1.000000 0.000000 5 1 5
0.363636 0.000000 0.000000 5 2 3
0.363636 0.000000 0.000000 5 2 4
0.000000 0.000000 0.000000 5 2 5
0.363636 0.000000 0.000000 5 3 4
0.727273 0.000000 0.000000 5 3 5
0.000000 0.000000 0.000000 5 4 5
0.000000 0.000000 0.000000 5 1 2
0.373134 0.000000 0.000000 5 1 3
0.000000 0.000000 0.000000 5 1 4
0.373134 1.000000 0.000000 5 1 5
0.000000 0.000000 0.000000 5 2 3
0.727273 0.000000 0.000000 5 2 4
0.000000 0.000000 0.000000 5 2 5
2.181818 0.000000 0.000000 5 3 4
0.727273 0.000000 0.000000 5 3 5
0.363636 0.000000 0.000000 5 4 5
0.373134 0.000000 0.000000 5 1 2
0.000000 0.000000 0.000000 5 1 3
0.000000 0.000000 0.000000 5 1 4
0.373134 1.000000 0.000000 5 1 5
0.000000 0.000000 0.000000 5 2 3
0.000000 0.000000 0.000000 5 2 4
0.000000 0.000000 0.000000 5 2 5
0.363636 0.000000 0.000000 5 3 4
0.727273 0.000000 0.000000 5 3 5
0.000000 0.000000 0.000000 5 4 5
0.000000 0.000000 0.000000 5 1 2
0.373134 0.000000 0.000000 5 1 3
0.000000 0.000000 0.000000 5 1 4
0.373134 1.000000 0.000000 5 1 5
0.000000 0.000000 0.000000 5 2 3
0.363636 0.000000 0.000000 5 2 4
0.000000 0.000000 0.000000 5 2 5
0.363636 0.000000 0.000000 5 3 4
0.727273 0.000000 0.000000 5 3 5
0.000000 0.000000 0.000000 5 4 5
0.000000 0.000000 0.000000 5 1 2
0.000000 0.000000 0.000000 5 1 3
0.000000 0.000000 0.000000 5 1 4
0.373134 1.000000 0.000000 5 1 5
0.000000 0.000000 0.000000 5 2 3
0.363636 0.000000 0.000000 5 2 4
0.363636 0.000000 0.000000 5 2 5
0.727273 0.000000 0.000000 5 3 4
0.727273 0.000000 0.000000 5 3 5
1.090909 0.000000 0.000000 5 4 5
0.000000 0.000000 0.000000 5 1 2
0.373134 0.000000 0.000000 5 1 3
0.000000 0.000000 0.000000 5 1 4
0.373134 1.000000 0.000000 5 1 5
0.363636 0.000000 0.000000 5 2 3
0.363636 0.000000 0.000000 5 2 4
0.000000 0.000000 0.000000 5 2 5
0.363636 0.000000 0.000000 5 3 4
0.727273 0.000000 0.000000 5 3 5
0.727273 0.000000 0.000000 5 4 5
0.000000 0.000000 0.000000 5 1 2
0.000000 0.000000 0.000000 5 1 3
0.000000 0.000000 0.000000 5 1 4
0.373134 1.000000 0.000000 5 1 5
0.000000 0.000000 0.000000 5 2 3
0.000000 0.000000 0.000000 5 2 4
0.000000 0.000000 0.000000 5 2 5
0.363636 0.000000 0.000000 5 3 4
0.727273 0.000000 0.000000 5 3 5
0.363636 0.000000 0.000000 5 4 5
0.000000 0.000000 0.000000 5 1 2
0.000000 0.000000 0.000000 5 1 3
0.000000 0.000000 0.000000 5 1 4
0.373134 1.000000 0.000000 5 1 5
0.000000 0.000000 0.000000 5 2 3
0.000000 0.000000 0.000000 5 2 4
0.000000 0.000000 0.000000 5 2 5
0.363636 0.000000 0.000000 5 3 4
1.818182 0.000000 0.000000 5 3 5
0.000000 0.000000 0.000000 5 4 5
0.000000 0.000000 0.000000 5 1 2
0.373134 0.000000 0.000000 5 1 3
0.746269 0.000000 0.000000 5 1 4
0.373134 1.000000 0.000000 5 1 5
0.000000 0.000000 0.000000 5 2 3
0.000000 0.000000 0.000000 5 2 4
0.000000 0.000000 0.000000 5 2 5
1.818182 0.000000 0.000000 5 3 4
0.727273 0.000000 0.000000 5 3 5
0.363636 0.000000 0.000000 5 4 5
0.000000 0.000000 0.000000 5 1 2
0.373134 0.000000 0.000000 5 1 3
0.000000 0.000000 0.000000 5 1 4
0.373134 1.000000 0.000000 5 1 5
0.000000 0.000000 0.000000 5 2 3
0.000000 0.000000 0.000000 5 2 4
0.000000 0.000000 0.000000 5 2 5
0.727273 0.000000 0.000000 5 3 4
0.727273 0.000000 0.000000 5 3 5
0.363636 0.000000 0.000000 5 4 5
0.000000 0.000000 0.000000 5 1 2
1.119403 0.000000 0.000000 5 1 3
0.000000 0.000000 0.000000 5 1 4
0.373134 1.000000 0.000000 5 1 5
0.000000 0.000000 0.000000 5 2 3
0.363636 0.000000 0.000000 5 2 4
0.000000 0.000000 0.000000 5 2 5
0.363636 0.000000 0.000000 5 3 4
0.727273 0.000000 0.000000 5 3 5
0.727273 0.000000 0.000000 5 4 5
0.000000 0.000000 0.000000 5 1 2
0.746269 0.000000 0.000000 5 1 3
0.746269 0.000000 0.000000 5 1 4
0.373134 1.000000 0.000000 5 1 5
0.727273 0.000000 0.000000 5 2 3
0.000000 0.000000 0.000000 5 2 4
0.000000 0.000000 0.000000 5 2 5
0.727273 0.000000 0.000000 5 3 4
0.727273 0.000000 0.000000 5 3 5
0.000000 0.000000 0.000000 5 4 5
0.000000 0.000000 0.000000 5 1 2
0.000000 0.000000 0.000000 5 1 3
0.000000 0.000000 0.000000 5 1 4
0.373134 1.000000 0.000000 5 1 5
0.000000 0.000000 0.000000 5 2 3
1.090909 0.000000 0.000000 5 2 4
0.363636 0.000000 0.000000 5 2 5
0.363636 0.000000 0.000000 5 3 4
0.727273 0.000000 0.000000 5 3 5
0.727273 0.000000 0.000000 5 4 5
0.000000 0.000000 0.000000 5 1 2
0.000000 0.000000 0.000000 5 1 3
0.373134 0.000000 0.000000 5 1 4
0.373134 1.000000 0.000000 5 1 5
0.000000 0.000000 0.000000 5 2 3
0.000000 0.000000 0.000000 5 2 4
0.363636 0.000000 0.000000 5 2 5
0.363636 0.000000 0.000000 5 3 4
0.727273 0.000000 0.000000 5 3 5
0.363636 0.000000 0.000000 5 4 5
0.000000 0.000000 0.000000 5 1 2
0.373134 0.000000 0.000000 5 1 3
0.373134 0.000000 0.000000 5 1 4
0.373134 1.000000 0.000000 5 1 5
0.000000 0.000000 0.000000 5 2 3
0.000000 0.000000 0.000000 5 2 4
0.000000 0.000000 0.000000 5 2 5
0.363636 0.000000 0.000000 5 3 4
0.727273 0.000000 0.000000 5 3 5
0.363636 0.000000 0.000000 5 4 5
0.000000 0.000000 0.000000 5 1 2
0.000000 0.000000 0.000000 5 1 3
0.373134 0.000000 0.000000 5 1 4
0.373134 1.000000 0.000000 5 1 5
0.000000 0.000000 0.000000 5 2 3
0.000000 0.000000 0.000000 5 2 4
0.000000 0.000000 0.000000 5 2 5
0.363636 0.000000 0.000000 5 3 4
1.090909 0.000000 0.000000 5 3 5
1.090909 0.000000 0.000000 5 4 5
0.000000 0.000000 0.000000 5 1 2
0.000000 0.000000 0.000000 5 1 3
1.119403 0.000000 0.000000 5 1 4
0.373134 1.000000 0.000000 5 1 5
